@relation 'AT: poker-hand-training-true-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.577attribute_4-0.511attribute_5+0.393attribute_2+0.264attribute_3+0.263attribute_8... numeric
@attribute -0.678attribute_0+0.441attribute_8-0.34attribute_3+0.277attribute_1+0.253attribute_5... numeric
@attribute 0.562attribute_6+0.515attribute_1-0.441attribute_7-0.327attribute_5-0.289attribute_2... numeric
@attribute '0.677attribute_9-0.432attribute_3-0.313attribute_4+0.31 attribute_2+0.301attribute_6...' numeric
@attribute 0.581attribute_8-0.413attribute_7-0.352attribute_2-0.348attribute_4-0.311attribute_1... numeric
@attribute '0.608attribute_7-0.446attribute_2-0.371attribute_3+0.368attribute_6+0.23 attribute_8...' numeric
@attribute 0.516attribute_6-0.473attribute_1+0.432attribute_3-0.333attribute_0-0.281attribute_9... numeric
@attribute '0.493attribute_9-0.442attribute_5-0.404attribute_0+0.39 attribute_4+0.258attribute_8...' numeric
@attribute -0.506attribute_5-0.447attribute_1-0.434attribute_3-0.377attribute_7-0.355attribute_9... numeric
@attribute -0.484attribute_4-0.445attribute_2-0.441attribute_8-0.414attribute_0-0.35attribute_6... numeric
@attribute attribute_10 {0,1,2,3,4,5,6,7,8,9}

@data
0.934041,-0.481234,-2.622977,0.177261,1.044018,0.14583,0.640299,-0.044521,-1.148966,0.95833,0
0.318637,-0.10774,0.427376,-0.099584,-0.608971,0.913774,-2.960885,1.035502,0.171952,0.615938,1
1.061002,0.153141,1.201496,-0.657525,-0.350081,-1.48742,-0.281648,-0.253333,0.709968,2.375303,0
-1.384423,0.243824,1.373364,0.738857,-0.778732,0.078939,-0.331607,0.861541,-1.165825,-0.202197,0
0.190233,-1.94625,0.521468,0.310081,-0.99696,0.135295,0.460902,1.3027,-0.372022,0.369417,1
-0.017973,1.420277,0.191852,-1.151788,-0.196319,1.594181,1.86843,-0.229773,-0.787864,0.510479,0
-0.085629,-0.517039,0.431506,0.29577,2.315043,-0.380617,-0.491126,-0.406801,-1.611488,-0.611808,1
0.445865,0.692884,0.072948,-0.563876,0.65885,1.006874,-2.574394,-0.061767,-0.256634,0.701915,1
-1.530203,1.90178,1.095908,0.040816,-0.287217,1.70883,-0.262468,0.053178,-0.279972,0.443285,0
0.80089,0.602102,1.677359,-1.024596,-0.159515,0.817026,0.703074,-0.105671,-1.109366,0.135908,0
-0.415648,-0.314829,1.338787,0.057473,-1.009711,-0.451687,-0.716802,1.625258,0.005167,1.874057,0
0.555474,1.409142,0.049218,0.275347,-0.04716,-0.940461,-0.501437,-1.097321,2.522854,1.106555,1
-0.37161,-0.651304,0.860984,-0.506113,-0.497794,-1.469956,-2.152991,0.5783,0.184168,-0.003844,0
-0.532783,-1.463239,0.321984,-1.732418,-2.064674,1.462452,-1.140773,-0.406752,0.837132,-0.054005,0
0.670666,-0.754231,1.34137,0.872323,0.624114,0.77511,1.687982,1.922981,0.018973,1.615748,1
-0.878116,-1.208202,0.22668,0.590347,-0.026031,-1.871024,-0.878958,-1.156245,-1.23153,0.040921,0
0.673998,-0.546836,0.829997,-0.553313,0.289874,0.680763,-2.766669,-0.644543,1.745694,0.095909,1
-0.128639,1.243731,-0.955008,-0.558727,-0.769519,0.818393,-0.07535,-0.428988,-0.022217,-2.26822,0
1.445499,-1.104014,-1.179955,-0.326112,0.075503,0.394734,1.441949,-0.352886,0.957308,0.35824,1
0.032113,0.81579,0.818393,-0.780429,0.406276,-0.005955,-1.38091,-1.629377,0.17352,0.091005,1
-0.980834,-0.823116,0.117686,-0.343993,0.032295,-1.868531,-1.126936,-0.645646,-1.068699,1.175918,1
0.734007,1.052274,-0.891044,-0.910015,0.755289,-1.344372,1.484788,1.037922,0.65936,-0.971753,0
-1.512166,-0.96348,-0.787924,0.255331,0.281506,-1.067146,-0.496803,-0.812104,1.123165,-1.459216,0
-1.050556,1.588323,-1.143935,-0.71301,1.115354,-0.143743,-1.202493,-0.465491,0.239072,0.043611,1
0.559973,0.566635,0.155716,0.360674,-0.216132,-1.660369,0.101716,-0.717546,0.023303,0.122394,1
2.57822,-1.643871,-0.859778,-0.038298,-0.23039,-0.887103,0.041118,-0.331702,0.156394,0.090118,0
0.582169,-1.074214,1.447592,0.704824,1.683646,0.637046,0.499889,0.699027,-1.536972,0.759414,2
-1.329797,-1.493646,1.275672,-1.203461,-0.747605,0.365934,0.945789,0.298995,-1.348383,0.145826,1
-1.629194,-0.065324,0.545929,-0.073339,-1.320949,0.25781,0.146869,1.696968,-2.102946,1.699392,2
-0.062077,0.705637,2.301002,-1.340027,-0.033986,0.623867,0.639323,0.996759,0.119558,0.162011,0
0.107184,1.119693,0.656937,1.013985,0.433539,1.011254,0.044433,-2.079627,0.212749,-0.528261,0
1.964466,0.090247,-0.541727,0.730259,-0.581904,1.104273,-2.883147,0.453709,0.001253,-0.51721,2
0.134316,-1.61125,-0.951405,-0.182618,1.126819,1.301542,-0.22172,0.437236,0.179849,0.205654,1
-0.828561,-0.192451,0.603638,0.594075,0.971259,-0.216841,-0.454613,0.101791,-0.913163,-2.43504,1
0.511354,2.510751,0.493643,-0.36728,-0.733854,-0.200193,0.423388,-1.321238,0.155036,-0.257182,0
-0.396366,-1.02228,0.798013,-0.636044,-0.985643,0.17367,0.388336,-0.519005,0.860337,-0.056463,1
-0.332457,-1.20169,-1.067581,-1.007977,0.22219,-0.239036,-1.212176,0.626687,-0.391577,-0.641446,1
-0.256792,-0.674897,1.875564,0.534312,-0.140098,1.671552,-1.600327,0.272464,-0.321142,-0.78947,1
0.951379,1.39482,1.218727,0.677852,-0.172496,1.63603,0.001212,1.737503,-0.790921,0.227388,1
-0.327088,0.211114,0.114902,0.091573,0.055039,-0.185614,0.351131,-1.667871,-0.188193,-0.154115,0
0.395183,-0.673372,0.080403,0.11022,2.248303,-0.972058,0.250016,-0.509726,0.232028,0.473653,0
-1.399254,-0.775948,0.975285,-0.045343,-1.578884,1.479401,0.601078,1.09054,1.028459,0.04855,0
-0.074178,0.120537,-1.609208,-0.266594,1.968319,-0.622313,-0.799249,-1.546613,0.695122,-0.946509,0
-0.161986,-1.67238,-1.399237,-0.65309,-0.708102,-0.38751,0.12092,0.743035,-1.418164,1.371345,1
-0.729881,0.80522,1.195464,0.519498,-0.12164,-1.180645,-0.918122,0.675883,-0.435802,-0.955012,1
-1.678323,0.143547,-1.173139,-0.047921,-0.004752,-1.159771,0.443741,0.083692,1.554114,1.334782,0
0.096984,-0.449947,2.400927,-0.561446,0.932451,0.451413,0.449115,-1.626413,0.671142,0.440788,0
0.436265,0.002996,1.250373,1.818346,-0.257588,1.844124,0.48765,1.685789,0.541884,1.611213,0
-0.137535,1.43778,-0.455179,-0.73651,1.2268,-0.356304,-0.72674,-1.94834,0.591857,1.189991,0
-0.43154,-1.292153,-0.794429,-0.878879,0.175308,-0.14056,1.301182,-1.099354,1.22847,0.60933,1
-0.900197,-0.968297,1.405965,0.357058,2.284636,0.20602,-0.495669,0.396758,-0.553893,-1.284572,0
-0.235412,-1.077976,1.620723,1.266626,0.580209,0.223953,-1.048278,0.535661,1.083336,0.417874,1
-0.521765,-0.921045,-0.784567,-0.635782,-0.370222,-1.23952,0.178802,0.701914,-1.11759,1.648149,1
0.329922,-0.101808,-1.029731,1.232955,0.454311,1.600641,-1.503452,-0.905896,-1.139531,0.719004,1
-0.482626,0.500284,0.306929,2.139226,0.926706,0.013441,0.619902,0.37446,0.280825,-0.539103,1
-0.065207,0.009833,0.386608,0.662072,0.824927,0.381389,-1.092148,1.196161,-0.17167,1.160281,1
-0.936038,-0.108849,0.925259,-1.870541,0.498473,0.545597,2.218637,1.618204,1.299329,-0.654148,1
1.524761,0.341689,1.77417,1.0829,0.264697,-1.917203,-0.299083,0.748169,-0.629821,-0.477671,0
-1.133531,-1.477956,1.239566,0.495566,-0.854546,1.347058,-0.508767,-0.444504,-0.78195,0.162536,1
1.983439,-1.368644,0.649149,-1.046823,0.943083,0.04167,-0.201309,-0.421176,-0.154568,0.170502,0
-1.802306,1.313136,-0.568483,1.908515,-0.612697,-1.312447,0.23777,0.632444,-0.381521,-0.453723,1
0.405692,-1.565386,0.642099,-3.01169,0.216538,-0.339332,-1.19307,0.367087,0.863265,-0.731127,1
0.978901,0.717279,-0.82242,-0.885816,-0.44827,0.437125,0.350796,-0.025516,0.208317,2.218449,1
0.733756,-0.154474,-1.759663,1.243518,0.756422,0.560673,-1.878885,0.206665,0.015794,-0.544076,0
-0.37881,0.927802,2.021249,1.053468,-0.221161,0.217977,0.23822,0.089886,1.589618,0.296738,1
-0.597447,-0.701452,1.2366,-0.501872,-0.333646,-0.607942,2.454928,0.948773,0.693835,0.391852,1
-0.959047,-0.532416,-2.130929,0.418202,0.576305,0.625337,-1.464902,-0.19148,-0.461873,-0.048691,1
-1.30444,-0.655249,-1.37058,-1.758936,0.943339,-0.631558,-0.637015,-0.936525,0.257594,-0.923322,1
-1.835998,1.317216,0.980341,-0.782774,-0.410992,0.963034,-0.680705,-1.590604,-0.811457,-1.205662,2
-0.788515,-0.512243,1.333824,2.016892,-0.75909,-1.048238,-1.115748,-0.301106,-0.391889,-2.103602,0
0.685684,-0.215172,0.759347,1.397835,0.267106,-0.391116,-0.250445,-0.786426,-0.734474,0.506204,0
-0.515213,-0.008527,1.048237,0.227791,0.56076,0.025801,-0.694891,-0.175208,-0.011551,-2.70005,0
1.875538,-0.363732,-0.035751,0.979598,-1.088506,0.809328,-0.760922,0.088027,-1.625821,-0.84604,0
1.682493,0.273394,0.169455,1.695991,-1.835471,-0.005102,1.029053,0.841515,-0.640835,1.412344,0
-0.958816,-0.813067,-0.842464,-0.409581,0.961692,1.022699,-1.449066,1.123003,-1.092251,-0.725782,0
0.219552,1.303729,-1.63627,-0.898889,1.116054,1.835027,-0.666004,-0.485322,-0.236449,1.571971,1
1.076936,-1.011184,0.752754,0.209068,-0.257477,1.854935,-0.030826,0.336047,-1.433153,-0.464286,1
2.075821,1.868526,0.420584,0.880126,-0.906067,2.008752,0.259051,-0.359039,0.453176,-0.923501,0
-0.092139,0.388618,0.323274,-1.305004,0.95091,-0.897043,0.448061,2.139729,1.869325,-0.911729,1
1.442012,1.086484,0.934624,-0.638514,0.445839,-0.234088,1.502291,-0.307682,-0.039116,-1.47951,1
0.912812,1.694651,-0.534369,-0.342519,0.750147,-1.157418,-0.721784,0.882425,-2.306783,1.185481,3
0.586813,2.198162,-1.6635,-0.827709,-0.773742,0.624481,0.656435,0.350025,0.105062,-0.654156,0
2.010925,-0.428482,0.428071,-0.373703,1.14313,0.997193,1.886048,0.063069,1.010072,-1.273775,1
-0.185339,1.029556,0.145382,0.450407,0.63564,2.138015,-0.778754,0.636982,0.439334,0.26667,0
-0.441378,0.133124,-2.087856,-0.805782,-2.729702,0.172608,-0.38853,-1.039959,0.489712,-0.39283,0
0.83362,-1.24249,0.051652,-1.778297,-0.046246,1.146216,0.101878,1.372917,-0.839164,-1.686365,0
-1.080867,-1.733275,0.579083,-1.396076,0.326006,-0.25538,1.338454,-0.349939,0.168204,0.462466,0
0.003869,0.443623,-0.913397,0.140217,-2.895735,-0.722683,-1.178475,0.404392,-0.571858,0.352148,1
0.756182,-2.145407,-0.828786,0.333619,1.639305,1.628129,0.982038,0.852672,-1.100602,0.652485,1
0.401753,1.089207,0.859684,-1.977222,-0.112373,-0.33928,-0.322198,1.68352,0.47379,-0.500817,1
0.666238,0.613537,0.213067,0.321826,0.542444,2.617977,-0.499616,-1.418424,-1.779253,-0.314294,0
1.355118,1.785526,1.694721,-1.076899,0.00995,0.423532,1.070051,0.093943,0.333008,-0.723529,0
-0.94873,0.373639,-1.291506,-0.620906,-0.228539,0.562725,-0.654119,2.493096,-0.288476,1.113017,1
-2.249024,0.677312,0.929741,-0.367191,0.177681,1.293094,-0.734833,-0.748612,-0.521697,-0.828458,0
-1.412069,-0.294034,-2.03702,-0.250536,0.951184,0.881682,-0.831437,0.242952,0.085517,0.602159,0
1.520295,-0.490486,-0.709654,-0.783633,1.488253,1.376991,0.831481,1.707645,-0.263969,1.157777,1
-0.161448,-0.396812,0.084934,-1.050164,1.244947,-0.359752,0.49952,3.43353,0.848286,-0.145133,1
-1.502304,-0.124414,0.657297,-1.719687,0.050967,-0.480935,1.867862,-0.162792,-0.175239,1.379572,1
-0.180081,-1.00646,0.324594,-1.461104,1.256341,-1.118164,-0.480074,-0.672496,0.097075,1.22075,0
-0.785268,0.326613,0.242821,-1.122098,0.491992,-1.232243,-1.032519,2.216448,-1.551948,1.314614,1
-0.906983,1.563475,-1.48302,-0.079076,-1.446867,-1.113725,-0.332453,0.032727,0.914194,-0.135538,0
-0.301907,0.739667,-0.803027,-0.726074,0.116106,-1.817667,1.356573,0.970256,1.232921,-1.157875,0
1.390374,-1.391353,1.006866,0.328622,-0.27835,-0.53453,1.160253,-0.614226,-0.272389,-1.371811,0
0.175677,2.440464,-0.892386,0.430073,1.477743,-0.614089,-0.704369,-0.967769,1.36351,0.618065,0
-0.756062,-1.446939,-2.409792,-0.901221,0.530057,0.085232,-0.340095,0.937682,-1.747357,-0.222821,1
0.770759,-0.359701,0.127048,0.767325,1.314839,-0.270196,-2.797247,0.243049,0.049382,-0.232412,0
0.910383,-0.090338,0.170346,-0.638353,-0.170747,0.90522,-0.826414,-0.188772,2.240319,1.664184,2
0.621835,-0.109268,1.193601,1.254966,-0.576278,-0.88908,-1.345543,-1.65593,0.952349,0.803012,0
-0.285667,0.582086,0.350316,-1.271262,1.727984,-1.352927,-0.191008,0.428088,-0.010819,1.678517,0
-0.405699,-0.800491,-0.637369,-0.999001,0.126665,-0.605266,-1.830355,0.403179,-2.262467,-0.121807,3
-1.023859,0.575033,-0.104274,1.127752,-0.007821,0.841549,2.051597,-0.740634,-0.394545,1.756936,0
-0.498292,0.290686,0.023706,-0.520443,1.361238,-2.350946,0.279443,0.11879,-0.35908,1.768435,0
1.324341,0.685009,0.052593,0.970821,0.560997,-0.371641,0.370385,0.851267,2.046017,0.508329,0
-1.823576,-0.884299,-1.55976,0.237412,1.027192,0.041306,-0.596344,0.029498,-0.072335,-1.048205,0
0.594358,0.832271,0.579954,0.620541,-0.510525,-0.407465,1.562819,1.353216,0.224838,-1.047334,0
-0.41166,-1.184157,0.952824,-0.475819,-0.280002,1.202846,0.640482,0.807334,-1.706971,0.359448,2
1.83141,-0.699901,-0.684607,1.202806,0.719499,1.732135,-0.023678,0.283819,0.961652,-1.119833,0
0.637646,0.509342,0.66335,-0.228199,2.112733,-0.221613,1.356463,-1.413099,-0.974745,-0.789375,1
1.675575,0.529582,-2.334872,0.44414,-0.11402,0.201285,0.560547,0.177882,0.129175,0.63521,3
0.613746,0.059151,-0.063721,-0.507274,0.613772,0.319705,1.814681,1.547825,-0.076919,0.659843,0
2.120947,-0.307639,-1.95761,-0.218774,0.998352,-0.041132,-0.104044,-0.741412,-0.023561,-0.668176,1
1.574409,0.440104,-0.259358,0.345224,0.82167,0.366414,-0.05901,-1.590531,-0.794689,-1.184515,2
-1.452834,-0.543653,-0.028408,0.556924,0.295277,-1.39611,-0.524168,1.426206,0.889626,1.970218,1
-0.060259,-0.703625,-0.101286,0.699559,-1.751232,-0.088618,-0.222353,-1.348223,-0.239339,-0.915139,0
-1.82831,0.454678,1.681878,0.027569,-0.953012,-0.828066,0.698936,0.431403,-1.054427,0.500196,1
1.118887,1.233639,0.885932,-0.359246,0.202709,2.567937,-0.771226,0.017533,0.597552,0.626203,1
-2.447093,0.773905,1.183886,0.694881,-0.620839,0.951462,-0.888128,0.179437,-1.288286,0.300339,1
-1.205928,0.822298,-2.931493,1.023906,-0.982726,-0.956591,0.339239,1.426111,-0.972144,0.494831,3
0.504724,0.249244,0.551111,-0.018984,0.390204,0.513816,1.777594,-0.134638,2.142516,-1.185282,1
-0.524454,-0.845026,-2.192899,-0.318011,-0.933214,-0.882858,0.064399,-1.835277,0.071689,-0.336354,0
0.005545,-0.09368,-0.346079,-1.434804,-1.047902,-0.863305,-0.076268,2.105686,-0.788602,1.119625,1
-0.828285,-0.607304,0.190324,-0.878957,-0.396052,-0.361042,0.870533,1.183126,0.342939,1.708033,0
-0.598657,-0.221388,-0.47492,0.327391,0.912146,-0.613946,-1.480883,0.174095,0.472989,-2.075815,0
-0.814579,-1.640846,0.784639,0.834305,-1.406389,0.509879,0.364821,1.506358,-1.05531,-0.194738,0
-0.595506,-1.206163,0.11304,-1.288252,0.084793,0.952218,0.901261,0.162468,0.293279,0.102048,0
-0.804641,1.820507,0.727113,-0.936535,-0.792146,-0.583687,0.669849,-1.18842,-1.513454,-1.517119,1
0.94655,-1.196176,-1.051475,-1.489392,-1.003428,-0.252701,-0.506213,-0.314085,-1.258211,0.019029,1
0.145933,1.497605,-0.841662,-1.279749,0.071861,-1.87257,-0.85717,0.288997,-2.228071,-0.636321,1
0.746602,0.577035,-1.140227,0.97321,0.412963,1.110298,0.516388,1.402366,0.148144,1.578887,1
-1.309651,2.406916,-0.205821,1.606026,0.258198,-0.982019,-0.628068,0.732094,-0.136279,-1.370511,0
-1.464217,0.524495,0.943526,0.748732,-0.73368,-0.343071,0.209754,-0.008438,2.07826,0.496743,1
0.999118,-1.560585,2.121254,-1.514818,-0.92913,0.415799,0.193494,-0.058407,-0.289038,1.079027,1
0.388273,0.891066,0.463085,-0.138843,1.373602,0.094264,0.873526,1.189007,0.678411,0.020503,1
1.871909,0.596894,-0.270006,1.158289,-0.399615,0.476031,0.685122,0.359841,-0.267536,0.017125,1
-0.670978,-0.49142,0.410421,0.454148,-1.590771,-0.18125,2.030529,1.800893,0.710009,-0.342113,2
-0.466307,0.514306,-0.161094,0.20671,-1.178768,0.910679,-0.868484,0.22889,-0.178762,-1.322185,0
-1.340036,-1.048453,0.223831,0.74171,1.002114,1.599205,-0.148795,0.104511,0.055554,-0.907447,0
0.008884,0.098838,0.073367,-0.298386,-1.138315,0.526372,-0.601202,0.64971,0.30344,0.567818,0
-0.111736,0.818662,0.787301,0.45122,-1.683606,-0.83191,1.031986,1.439774,-2.388926,-0.320676,3
1.324252,-0.252914,-1.765362,-0.081788,-1.026975,-0.375908,1.299097,-0.903175,2.036857,0.852049,1
-1.239651,0.811442,0.6935,1.406017,-0.879407,-1.111888,0.164791,0.117345,-1.414359,-0.999549,0
-0.446331,0.430686,1.829331,-2.147582,-0.323574,0.73964,1.230075,1.349633,0.614989,-0.45002,0
1.057974,-1.606387,0.755354,-0.054103,0.495497,1.223974,0.790395,0.474214,-0.205994,-0.890791,0
-0.376602,0.742214,1.557779,-0.206385,0.444287,1.238448,0.003606,-0.148877,-1.036822,0.605724,1
-0.593205,0.850139,0.316709,1.128899,-0.780438,1.907823,-0.323332,0.940359,-0.862392,-0.13205,0
-0.297139,0.065664,-0.088609,1.308999,0.823333,0.320483,0.716552,-0.278009,-1.538007,-0.472614,1
0.743462,0.777792,0.74942,0.622859,-0.789725,0.065998,0.144065,1.916976,-0.7948,-1.982746,1
0.654701,-0.418128,-0.017186,-0.943723,0.169388,1.985235,1.170115,1.124547,-0.226043,-1.306756,1
-0.151959,-0.386345,-0.837131,2.409878,-0.652495,1.026897,0.275241,-0.941837,-0.904325,-0.940073,1
-0.401403,0.491673,0.479586,1.331137,-1.115305,0.866284,-0.191913,1.723856,-0.14003,-1.233414,1
0.086869,-0.073595,0.458159,0.341233,0.818439,0.066122,1.013959,-0.661742,1.019804,0.790274,2
1.235127,0.251377,-0.151286,0.029687,-0.510373,2.740863,0.046231,-0.669793,0.359496,-1.771841,1
0.246735,-1.535259,-0.332768,0.440205,-0.231196,-0.519827,1.528911,-0.005352,-0.900247,0.481654,1
0.098841,-0.564952,-0.696488,-2.148719,1.105789,0.689457,-1.290399,-0.210735,-0.231991,-0.292422,3
-0.431979,0.127599,-1.2886,-0.098707,1.905829,0.226018,-1.490328,-1.392358,1.50799,-0.69614,0
-0.547319,-0.981772,0.309633,-1.248886,-1.195383,0.980855,-0.405425,-0.518527,1.579881,0.569545,0
1.591788,-1.224392,-0.373395,-2.693858,1.176013,0.857405,-0.508364,0.127305,0.256814,-0.032305,0
-1.148138,-0.508119,0.153399,0.52278,1.513328,-1.087713,-1.613544,-0.642493,-1.107425,-0.386307,0
-0.356775,-1.699253,1.058203,0.794179,-0.447585,-0.315212,0.162617,0.616153,0.797706,-2.066632,0
0.229016,1.401881,-1.50436,1.663589,0.054296,1.146689,-0.487051,-0.470038,-1.724698,-0.760731,1
0.369526,0.424674,1.240948,0.028818,-0.475022,-0.156236,1.008849,-0.462772,-1.572314,0.280182,0
-1.261384,1.001141,0.293464,-0.93659,0.270912,-0.829077,-1.56459,1.336148,-0.374955,1.012404,0
0.683113,-2.07339,-1.292386,0.302724,-0.564549,0.292839,0.287173,1.001265,0.388308,-0.705502,1
1.127111,-1.252528,0.066128,-0.104451,-0.741829,-0.947145,1.154819,0.792617,0.872452,0.739992,1
-0.054594,-1.177167,-0.606848,-0.765418,1.677369,0.224698,0.529326,0.583668,-0.566955,0.728449,1
-1.469556,-1.841849,-0.011635,0.462949,0.389068,-0.384811,0.468605,-0.922078,1.114752,-0.540278,1
-0.806298,-2.022966,-1.600716,0.577715,0.243245,0.446691,-0.853702,-0.070898,-1.317292,1.882568,1
-1.541287,-0.682569,-0.134269,0.112838,-1.896783,1.241353,-1.066738,-0.895499,-1.051796,-0.219986,0
-1.51689,-1.027244,-1.035273,-1.118767,0.166279,1.742732,0.614616,-1.168844,-0.666089,0.013308,0
-1.454341,-0.394771,1.374354,-0.313096,1.208507,-1.028232,0.346491,0.168576,-1.25942,-1.194041,0
0.62755,-0.682424,-0.160646,-0.748767,-2.586794,-0.325777,1.529629,1.07161,-0.415295,-0.53349,0
1.065125,0.804494,-1.102064,-0.712518,-0.662536,1.275097,0.001094,1.17848,0.773868,-0.803422,1
-0.381608,0.644963,1.013817,0.740954,-0.574085,-0.694253,1.019231,1.092853,-2.286127,0.504384,4
0.539465,1.006652,0.674439,-0.095907,0.202585,1.331979,-1.383783,-0.401984,-0.12277,1.58872,1
-0.701715,1.280884,-1.751788,1.058472,-0.118841,0.509121,-0.247811,2.388261,0.585048,-0.686327,0
-0.087259,-2.233058,-0.082711,-0.863068,-0.187627,-0.63668,-0.334257,1.130739,0.406229,1.221967,0
0.689047,-1.621651,0.995418,1.782158,-0.490557,0.69141,-0.897581,-0.507833,0.127773,0.775879,0
-0.180819,-1.348718,1.022924,-2.385192,0.279676,-0.258757,-0.512321,-1.078162,-0.198996,0.06038,0
0.852464,-2.134031,-0.439737,1.537244,-0.179016,0.98168,1.272099,1.027988,-1.082474,-0.532827,1
-1.192712,-1.480743,-0.56879,0.633551,-0.202787,0.205731,-1.093408,0.366701,1.989159,-1.171601,1
0.815159,-1.252285,-1.177848,0.510674,1.152422,1.465842,-1.879166,1.494703,0.197166,0.246981,0
-1.662068,0.715571,-0.591966,0.892019,0.734137,-1.517537,-0.687313,0.534941,-0.207535,-0.629672,2
0.3246,1.722066,0.183089,-0.42995,0.375223,-1.209616,1.44653,-0.820657,-0.318669,-0.20585,0
1.667876,-0.674321,-1.720836,1.133731,-0.815196,0.356706,-0.886054,-0.935282,0.39206,0.189889,0
-0.547199,-2.553173,0.501647,-0.275137,0.161158,-0.488105,-0.50548,0.382124,-0.082927,0.578274,1
0.867644,0.58841,-0.846191,0.319155,0.273174,1.192376,1.371158,-0.409345,1.039908,0.032755,0
-0.303973,0.317451,-0.363685,1.173299,1.701661,-0.306881,-3.02521,-0.707103,-0.314915,-0.111262,0
-0.902785,0.395636,1.167105,-0.837315,-0.413059,-1.755203,0.122378,-0.202866,-0.046052,1.309034,0
0.827484,1.569995,-0.129561,0.352311,0.282016,0.277782,-1.717909,1.410762,0.445685,0.955187,0
-0.168183,-1.167267,0.794942,-0.182691,-1.836061,-0.709807,-1.52211,-0.53606,0.7837,-0.916301,1
-0.296597,1.672449,0.766127,1.164445,1.071032,0.188915,-0.018817,-0.47185,-0.643821,-0.747522,2
1.16489,0.289924,-1.492274,-0.468649,-1.612467,-0.65818,0.783287,1.4721,0.760126,0.348447,0
0.716951,-0.579872,0.656749,0.484533,1.284041,0.55867,-1.007669,0.234355,-0.875844,-0.732108,1
-0.614856,0.916009,0.883189,0.698921,-0.196611,-0.279738,-0.906648,-2.235837,0.117966,-0.206636,0
-0.130362,-0.203279,-1.286925,1.089755,0.515489,-1.134094,-0.092834,0.321235,1.322454,0.641799,0
0.085691,-0.302445,-0.149662,0.043383,-0.561247,0.766696,-0.186485,-1.898156,1.325914,1.138825,6
0.973023,-0.031798,-0.589643,0.537211,0.573017,-1.076638,-0.551768,1.061389,0.621055,0.396599,1
-1.236186,-0.886647,0.16686,-0.671365,0.907849,-0.623112,-0.390825,-0.091653,-1.10804,0.834409,0
1.236785,-0.152874,0.64794,-1.078902,-0.262421,-1.304159,-1.500801,0.186973,0.39812,-0.505485,0
2.263173,-0.146243,0.005896,-0.413797,1.083099,-0.178926,-0.008674,0.281558,-0.927966,0.013947,1
0.431597,-0.618279,-0.654104,0.328243,-0.497451,-0.936463,1.752154,1.092743,0.897514,1.184756,1
1.166011,-0.345403,0.226839,1.190883,1.495031,1.087924,-0.183661,0.732658,1.038989,-0.354166,0
0.257671,0.324585,0.4815,2.14476,-0.474045,1.23884,-0.135285,-1.053216,-0.399189,0.17544,1
-1.386199,-1.236354,-0.413199,1.467728,1.593343,-0.222196,0.109364,-1.044705,0.287332,-0.230281,0
-1.136127,0.525156,0.383904,-1.055942,1.272437,-0.948219,0.72576,-0.419891,-0.171827,1.785203,0
0.71424,-0.139315,0.827806,-0.259434,1.820295,-1.064253,-1.094655,0.428875,-0.194961,1.820502,1
-1.178201,0.00843,0.627277,-0.343725,0.27746,0.758499,1.263549,2.455279,-0.603757,0.021553,1
-0.194973,-2.008939,0.755267,-1.849633,-1.680276,0.970659,1.335678,-0.187343,-0.75068,-0.860434,0
-0.145961,0.036915,-0.185951,-0.157147,0.138494,0.987926,0.171873,2.279378,1.021207,-1.277272,0
-0.271352,-1.584577,0.427733,1.713999,-0.596008,0.816542,-0.758867,-0.448309,1.174396,0.050493,0
-0.215348,1.44308,0.176307,0.425671,0.663221,-0.475809,0.92184,-0.13981,-0.924942,-1.596767,1
-0.471442,0.943546,-0.544003,-0.885632,-2.11988,0.376259,-0.694392,-0.03435,0.383995,1.751291,0
1.222033,-0.194915,-0.608988,0.589889,-0.187676,-0.693677,-1.179145,-2.291003,1.881974,-0.363449,0
-1.565324,-1.075118,0.134633,-0.746817,1.802571,-1.277089,-0.382714,0.981566,-0.889066,-0.13155,1
0.542605,1.329144,1.909262,-0.795013,0.566715,0.855582,0.011722,-0.529744,1.816442,0.963787,1
-1.335522,1.175481,0.763899,-2.326732,-0.31268,-1.5342,0.25006,-0.494732,-1.031697,0.662157,1
-0.136816,-1.021853,-1.257725,-0.631122,-0.611715,-1.430624,-0.479377,-0.665819,1.484002,-1.648473,3
0.009948,0.520571,1.469477,-0.712431,1.239487,0.853763,-0.480721,-1.934075,-0.556413,-1.295744,0
-0.042045,0.738129,1.61853,-0.239153,-0.489107,0.202141,-0.54016,-1.051169,2.513917,2.006148,1
0.759695,0.32369,0.128688,1.700276,1.040348,-1.414106,-1.633568,-1.756855,-1.695644,-0.134528,3
-1.2164,1.903263,-0.643306,-0.011194,0.328308,-0.098546,0.389072,0.903101,-0.769756,-0.820438,2
-0.705746,-1.583576,0.14316,-0.086267,2.386025,0.109412,0.46826,-0.382548,0.393697,-0.353502,0
-0.689425,1.88512,0.355155,-0.390238,-0.696703,1.020607,-0.228543,0.106128,-0.294438,0.364375,0
